,participant,run_id,glacier_id,run_code,S_km2,start_date_yyyy-mm-dd,end_date_yyyy-mm-dd,dh_m,dh_sigma_m,dV_km3,dV_sigma_km3,start_date,end_date,color,sensor,start_date_str,end_date_str,delta_t,dh_dt,sigma_dh_dt
500,Bolch,Bolch - CLT3,RGI60-17.15868,CLT3,2.0169,3/24/2014,2/19/2019,0.187866353,7.5113209460000006,0.000378908,0.015149583999999999,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.03827004207097044,1.5301226857370331
501,Bolch,Bolch - CLT3,RGI60-17.15869,CLT3,6.3171,3/24/2014,2/19/2019,0.797155462,6.081169977,0.005035711,0.038415379,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.16238763663998884,1.2387882510313721
502,Bolch,Bolch - CLT3,RGI60-17.15870,CLT3,1.2411,3/24/2014,2/19/2019,0.25766485699999997,8.217291119,0.000319788,0.01019848,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.052488616296291125,1.6739350703930564
503,Bolch,Bolch - CLT3,RGI60-17.15871,CLT3,0.09,3/24/2014,2/19/2019,2.7979249910000004,13.35205346,0.000251813,0.001201733,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.5699621321599276,2.719931693399331
504,Bolch,Bolch - CLT3,RGI60-17.15872,CLT3,1.3122,3/24/2014,2/19/2019,1.307275787,8.133040231,0.0017154070000000002,0.010672206000000002,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.2663036704973508,1.656772417385806
505,Bolch,Bolch - CLT3,RGI60-17.15873,CLT3,0.6615,3/24/2014,2/19/2019,-1.8591594869999999,9.231768488,-0.001229834,0.006106885,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.37872727419227553,1.8805931066603458
506,Bolch,Bolch - CLT3,RGI60-17.15874,CLT3,1.1322,3/24/2014,2/19/2019,-8.855833642999999,8.358091936000001,-0.010026575,0.00946369,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.8040118450115725,1.7026174454121585
507,Bolch,Bolch - CLT3,RGI60-17.15875,CLT3,13.1778,3/24/2014,2/19/2019,-5.295456207,5.307768688,-0.069782463,0.069946469,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.0787313885146403,1.081239550079197
508,Bolch,Bolch - CLT3,RGI60-17.15876,CLT3,1.9269,3/24/2014,2/19/2019,-0.37079771200000006,7.575023406000001,-0.00071449,0.014596313999999999,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.07553478210150587,1.5430994417409372
509,Bolch,Bolch - CLT3,RGI60-17.15877,CLT3,80.3079,3/24/2014,2/19/2019,-6.293532938999999,3.79929177,-0.505420414,0.30511668399999997,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.2820484695871444,0.7739494249818739
510,Bolch,Bolch - CLT3,RGI60-17.15886,CLT3,0.6318,3/24/2014,2/19/2019,-6.199873161,9.310557719,-0.00391708,0.0058830409999999994,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.2629691422505578,1.8966431717037089
511,Bolch,Bolch - CLT3,RGI60-17.15887,CLT3,31.8294,3/24/2014,,-10.18750803,4.508786418,-0.324262268,0.143519023,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
512,Bolch,Bolch - CLT3,RGI60-17.15888,CLT3,12.6135,3/24/2014,,-5.213937786,5.350918528999999,-0.065766004,0.06749482400000001,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
513,Bolch,Bolch - CLT3,RGI60-17.15889,CLT3,1.2852,3/24/2014,,-4.680559768999999,8.164382519,-0.006015455,0.010493074,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
514,Bolch,Bolch - CLT3,RGI60-17.15890,CLT3,17.8236,3/24/2014,,-5.602820815,5.019364939,-0.099862437,0.08946406300000001,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
515,Bolch,Bolch - CLT3,RGI60-17.15891,CLT3,1.4877,3/24/2014,,-3.4356914589999996,7.946348075,-0.0051112779999999995,0.011821958999999998,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
516,Bolch,Bolch - CLT3,RGI60-17.15892,CLT3,15.9066,3/24/2014,,-8.93069445,5.1261476969999995,-0.142056984,0.08154348,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
517,Bolch,Bolch - CLT3,RGI60-17.15893,CLT3,0.684,3/24/2014,,-3.762813188,9.174819901000001,-0.002573764,0.006275796,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
518,Bolch,Bolch - CLT3,RGI60-17.15894,CLT3,0.7695,3/24/2014,,-4.630614065,8.977064205,-0.0035632579999999997,0.0069083090000000005,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
519,Bolch,Bolch - CLT3,RGI60-17.15895,CLT3,1.6731,3/24/2014,,-3.369257063,7.7755546010000005,-0.005637104,0.013009689,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
520,Bolch,Bolch - CLT3,RGI60-17.15896,CLT3,65.3913,3/24/2014,,-9.875329553,3.946496592,-0.6457606370000001,0.258073128,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
521,Bolch,Bolch - CLT4,RGI60-17.15831,CLT4,28.7712,3/24/2014,2019-02-19,-30.719169399999995,4.593838268,-0.8837997190000001,0.132375928,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-6.257767218823201,0.9358055925192416
522,Bolch,Bolch - CLT4,RGI60-17.15832,CLT4,1.0242,3/24/2014,2019-02-19,-4.090013632,8.514550861,-0.004192673,0.008720965,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.8331720463402119,1.7344895158841327
523,Bolch,Bolch - CLT4,RGI60-17.15833,CLT4,13.3875,3/24/2014,2019-02-19,-12.17330023,5.2922886380000005,-0.163101529,0.070855444,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-2.479809207477691,1.0780861266199109
524,Bolch,Bolch - CLT4,RGI60-17.15834,CLT4,10.5183,3/24/2014,2019-02-19,-7.490047403999999,5.533794143,-0.078782566,0.05820826,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.5257890765817064,1.1272829396155883
525,Bolch,Bolch - CLT4,RGI60-17.15835,CLT4,7.6293,3/24/2014,2019-02-19,-5.156047393,5.872503152999999,-0.039337032,0.044804052000000004,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.0503325768506693,1.1962809685628835
526,Bolch,Bolch - CLT4,RGI60-17.15836,CLT4,41.498999999999995,3/24/2014,2019-02-19,-6.8801544670000006,4.292852483,-0.28551953,0.17815266,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.4015484768944506,0.8744921190271889
527,Bolch,Bolch - CLT4,RGI60-17.15837,CLT4,0.4356,3/24/2014,2019-02-19,-3.6484095780000003,9.973593665,-0.001589247,0.004344664,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.7432133844754603,2.0317094735868655
528,Bolch,Bolch - CLT4,RGI60-17.15838,CLT4,5.1669,3/24/2014,2019-02-19,-2.129240498,6.311540397999999,-0.011001573,0.032611186,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.43374517116257677,1.2857167486723367
529,Bolch,Bolch - CLT4,RGI60-17.15839,CLT4,3.4785,3/24/2014,2019-02-19,3.389914487,6.7908698229999995,0.011791818,0.023622418,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.6905556421510038,1.3833604031515616
530,Bolch,Bolch - CLT4,RGI60-17.15840,CLT4,66.3435,3/24/2014,2019-02-19,0.37227927299999997,3.935955926,0.02469831,0.261125104,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.07583658921542108,0.8017891254721137
531,Bolch,Bolch - CLT4,RGI60-17.15841,CLT4,0.9846,3/24/2014,2019-02-19,-0.7996812590000001,8.57689035,-0.0007873660000000001,0.008444811,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.16290216388720025,1.747188622608756
532,Bolch,Bolch - CLT4,RGI60-17.15842,CLT4,0.1143,3/24/2014,2019-02-19,-4.952379391,12.77451363,-0.000566057,0.001460493,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.008843598752231,2.6022817085094814
533,Bolch,Bolch - CLT4,RGI60-17.15843,CLT4,7.6707,3/24/2014,2019-02-19,-2.079138012,5.8666266689999995,-0.015948444,0.045001222,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.4235388504645845,1.1950838766604852
534,Bolch,Bolch - CLT4,RGI60-17.15844,CLT4,49.8753,3/24/2014,2019-02-19,-6.6081968920000005,4.149293019,-0.329585802,0.20695038,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.3461483071963192,0.8452477831510039
535,Bolch,Bolch - CLT4,RGI60-17.15845,CLT4,0.5013,3/24/2014,2019-02-19,-2.205384182,9.717730516,-0.0011055589999999999,0.0048716029999999995,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.44925631482180706,1.9795878811873955
536,Bolch,Bolch - CLT4,RGI60-17.15846,CLT4,0.5895,3/24/2014,2019-02-19,-8.17662821,9.430688975,-0.0048201220000000005,0.00555978,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.6656516752384272,1.9211149738531792
537,Bolch,Bolch - CLT4,RGI60-17.15847,CLT4,0.639,3/24/2014,2019-02-19,-2.7712627960000003,9.291060071,-0.0017708370000000001,0.005937075,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.5645308066029002,1.8926713279044898
538,Bolch,Bolch - CLT4,RGI60-17.15848,CLT4,0.0666,3/24/2014,2019-02-19,-1.209067548,14.11692783,-8.05e-05,0.000940196,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.24629778132013386,2.875743385336029
539,Bolch,Bolch - CLT4,RGI60-17.15849,CLT4,0.1647,3/24/2014,2019-02-19,-1.606424509,11.93973289,-0.000264578,0.001966526,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.3272429179655605,2.4322294690867263
540,Bolch,Bolch - CLT4,RGI60-17.15850,CLT4,2.2932,3/24/2014,2019-02-19,-4.385043619,7.33501775,-0.010055782,0.016821091,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.893272270964724,1.494208161286949
541,Bolch,Bolch - CLT4,RGI60-17.15851,CLT4,0.855,3/24/2014,2019-02-19,-1.379827699,8.803780287999999,-0.001179753,0.00752725,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.2810831383489961,1.7934081149983265
542,Bolch,Bolch - CLT4,RGI60-17.15852,CLT4,0.1161,3/24/2014,2019-02-19,-2.028992227,12.73763987,-0.000235566,0.0014788660000000001,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.4133237093763245,2.594770196607641
543,Bolch,Bolch - CLT4,RGI60-17.15853,CLT4,3.0528,3/24/2014,2019-02-19,-6.182160197999999,6.956867493,-0.018872899,0.021238496000000003,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.2593608546121025,1.417175600567903
544,Bolch,Bolch - CLT4,RGI60-17.15854,CLT4,102.2553,3/24/2014,2019-02-19,-8.170897208,3.633214583,-0.835517545,0.371523951,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.664484219309537,0.7401180292474903
545,Bolch,Bolch - CLT4,RGI60-17.15855,CLT4,4.9779,3/24/2014,2019-02-19,-0.211741218,6.355202389,-0.001054027,0.031635563,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.04313356378945901,1.2946110834256832
546,Bolch,Bolch - CLT4,RGI60-17.15856,CLT4,10.0665,3/24/2014,2019-02-19,0.51893729,5.578923479,0.005223882,0.056160239,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.10571212781511434,1.1364761855575851
547,Bolch,Bolch - CLT4,RGI60-17.15857,CLT4,37.1052,3/24/2014,2019-02-19,-0.0769297,4.382657104,-0.002854492,0.162619369,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.01567126208867819,0.8927861166960401
548,Bolch,Bolch - CLT4,RGI60-17.15858,CLT4,1.7658,3/24/2014,2019-02-19,-2.0708434909999998,7.698369408,-0.003656695,0.013593905,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.42184918298257107,1.5682261161583935
549,Bolch,Bolch - CLT4,RGI60-17.15859,CLT4,222.9111,3/24/2014,2019-02-19,-9.801753307,3.145419416,-2.184919612,0.701169701,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.9967040688130229,0.6407498280501952
550,Bolch,Bolch - CLT4,RGI60-17.15860,CLT4,0.0999,3/24/2014,2/19/2019,2.4616894940000003,13.09674318,0.000246,0.00130841,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.5014679797453988,2.667922725317903
551,Bolch,Bolch - CLT4,RGI60-17.15861,CLT4,0.1386,3/24/2014,2/19/2019,-0.5611205,12.32698107,-7.780000000000001e-05,0.001708521,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.114305221765198,2.5111153573996097
552,Bolch,Bolch - CLT4,RGI60-17.15862,CLT4,0.2457,3/24/2014,2/19/2019,-1.625205791,11.08812142,-0.00039931300000000004,0.0027243759999999997,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.33106883165797546,2.258748660711099
553,Bolch,Bolch - CLT4,RGI60-17.15863,CLT4,1.0773,3/24/2014,2/19/2019,-1.638002975,8.435302173,-0.001764621,0.00908738,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.3336757315218907,1.718345855375488
554,Bolch,Bolch - CLT4,RGI60-17.15864,CLT4,25.9191,3/24/2014,2/19/2019,1.144764718,4.683421465,0.029671271000000003,0.121390129,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.23319872462325714,0.9540544841557447
555,Bolch,Bolch - CLT4,RGI60-17.15865,CLT4,1.0908,3/24/2014,2/19/2019,3.831814267,8.415890532,0.004179743,0.009180233000000001,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.7805745460244004,1.7143915319648635
556,Bolch,Bolch - CLT4,RGI60-17.15866,CLT4,0.1053,3/24/2014,2/19/2019,11.62173375,12.96981192,0.001223769,0.0013665939999999998,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,2.3674502243098163,2.642065702052426
557,Bolch,Bolch - CLT4,RGI60-17.15867,CLT4,0.2097,3/24/2014,2/19/2019,-2.875799537,11.41792582,-0.000603055,0.002394371,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.5858258677575292,2.3259327416369215
558,Bolch,Bolch - CLT4,RGI60-17.15868,CLT4,2.0169,3/24/2014,2/19/2019,0.30936078,7.5113209460000006,0.00062395,0.015149583999999999,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.0630195342414947,1.5301226857370331
559,Bolch,Bolch - CLT4,RGI60-17.15869,CLT4,6.3171,3/24/2014,2/19/2019,0.8173685270000001,6.081169977,0.005163399,0.03841538,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.16650521722629674,1.2387882510313721
560,Bolch,Bolch - CLT4,RGI60-17.15870,CLT4,1.2411,3/24/2014,2/19/2019,0.386520476,8.217291119,0.00047971099999999996,0.010198481,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.07873764855493587,1.6739350703930564
561,Bolch,Bolch - CLT4,RGI60-17.15871,CLT4,0.09,3/24/2014,2/19/2019,2.8063746960000002,13.35205346,0.00025257400000000004,0.001201733,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.5716834119988846,2.719931693399331
562,Bolch,Bolch - CLT4,RGI60-17.15872,CLT4,1.3122,3/24/2014,2/19/2019,1.412991484,8.133040231,0.0018541270000000001,0.010672211000000001,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.2878388954439487,1.656772417385806
563,Bolch,Bolch - CLT4,RGI60-17.15873,CLT4,0.6615,3/24/2014,2/19/2019,-1.638536177,9.231768488,-0.001083892,0.006106869,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.3337843494976297,1.8805931066603458
564,Bolch,Bolch - CLT4,RGI60-17.15874,CLT4,1.1322,3/24/2014,2/19/2019,-8.757630523,8.358091936000001,-0.009915389,0.009463675999999999,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.7840069986200502,1.7026174454121585
565,Bolch,Bolch - CLT4,RGI60-17.15875,CLT4,13.1778,3/24/2014,2/19/2019,-5.265635036,5.307768688,-0.069389485,0.06994644900000001,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.0726565515331845,1.081239550079197
566,Bolch,Bolch - CLT4,RGI60-17.15876,CLT4,1.9269,3/24/2014,2/19/2019,-0.195238388,7.575023406000001,-0.000376205,0.014596313,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.039771790974344676,1.5430994417409372
567,Bolch,Bolch - CLT4,RGI60-17.15877,CLT4,80.3079,3/24/2014,2/19/2019,-6.300042987,3.79929177,-0.5059432220000001,0.305116691,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.283374624094674,0.7739494249818739
568,Bolch,Bolch - CLT4,RGI60-17.15886,CLT4,0.6318,3/24/2014,2/19/2019,-5.878095674,9.310557719,-0.0037137809999999998,0.005882976999999999,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.1974202146840491,1.8966431717037089
569,Bolch,Bolch - CLT4,RGI60-17.15887,CLT4,31.8294,3/24/2014,,-10.23294299,4.508786418,-0.325708436,0.143519086,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
570,Bolch,Bolch - CLT4,RGI60-17.15888,CLT4,12.6135,3/24/2014,,-5.197003345,5.350918528999999,-0.065552402,0.067494818,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
571,Bolch,Bolch - CLT4,RGI60-17.15889,CLT4,1.2852,3/24/2014,,-4.525090276,8.164382519,-0.005815646,0.01049306,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
572,Bolch,Bolch - CLT4,RGI60-17.15890,CLT4,17.8236,3/24/2014,,-5.6651156160000005,5.019364939,-0.100972755,0.08946408300000001,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
573,Bolch,Bolch - CLT4,RGI60-17.15891,CLT4,1.4877,3/24/2014,,-3.133306797,7.946348075,-0.004661421,0.011821928999999998,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
574,Bolch,Bolch - CLT4,RGI60-17.15892,CLT4,15.9066,3/24/2014,,-8.871186312,5.1261476969999995,-0.141110412,0.081543428,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
575,Bolch,Bolch - CLT4,RGI60-17.15893,CLT4,0.684,3/24/2014,,-3.6011995000000003,9.174819901000001,-0.00246322,0.006275777,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
576,Bolch,Bolch - CLT4,RGI60-17.15894,CLT4,0.7695,3/24/2014,,-4.491424868,8.977064205,-0.0034561509999999998,0.006908282,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
577,Bolch,Bolch - CLT4,RGI60-17.15895,CLT4,1.6731,3/24/2014,,-3.11663503,7.7755546010000005,-0.005214442,0.01300963,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
578,Bolch,Bolch - CLT4,RGI60-17.15896,CLT4,65.3913,3/24/2014,,-9.909678838,3.946496592,-0.6480067820000001,0.25807317399999996,2014-03-24 00:00:00,,blue,AST,2014-03-24,NaT,,,
579,Bolch,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15831,NO-BIAS/NO-OUTL/NO-FIL,28.7712,3/24/2014,2019-02-19,-2.004995941,5.1197298369999995,-0.042815285,0.147301558,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.4084354531233965,1.0429343686359451
580,Bolch,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15832,NO-BIAS/NO-OUTL/NO-FIL,1.0242,3/24/2014,2019-02-19,-4.127807617,7.898808063,-3.72e-06,0.008090357,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.8408710162349415,1.6090572476356666
581,Bolch,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15833,NO-BIAS/NO-OUTL/NO-FIL,13.3875,3/24/2014,2019-02-19,-3.85386872,5.655104677000001,-0.005778491,0.075708176,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.7850672336754044,1.151994971151283
582,Bolch,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15834,NO-BIAS/NO-OUTL/NO-FIL,10.5183,3/24/2014,2019-02-19,-2.866007401,5.835239142000001,-0.001225218,0.061377095,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.5838311228194367,1.1886899590716677
583,Bolch,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15835,NO-BIAS/NO-OUTL/NO-FIL,7.6293,3/24/2014,2019-02-19,-15.83113025,6.083991114,-0.009275459,0.046425365999999996,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-3.2249416195273284,1.2393629416556051
584,Bolch,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15836,NO-BIAS/NO-OUTL/NO-FIL,41.498999999999995,3/24/2014,2019-02-19,-8.270126742,4.881650566999999,-0.12121855599999999,0.202588159,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-1.6846981553349138,0.9944355100930005
585,Bolch,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15837,NO-BIAS/NO-OUTL/NO-FIL,0.4356,3/24/2014,2019-02-19,-0.432330437,8.827346167,-4.1200000000000005e-05,0.003845195,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,-0.08806954384509202,1.7982086935285833
586,Bolch,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15838,NO-BIAS/NO-OUTL/NO-FIL,5.1669,3/24/2014,2019-02-19,4.8434274010000005,6.400172417,0.005039102,0.033069499,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.9866491122226717,1.3037718769153654
587,Bolch,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15839,NO-BIAS/NO-OUTL/NO-FIL,3.4785,3/24/2014,2019-02-19,3.6569179610000004,6.737994003,0.01489609,0.023438554,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.7449466175433631,1.3725891297243447
588,Bolch,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15840,NO-BIAS/NO-OUTL/NO-FIL,66.3435,3/24/2014,2019-02-19,1.733388897,4.592802728000001,0.075125768,0.304702825,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.35310668969841047,0.9355946438382601
589,Bolch,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15841,NO-BIAS/NO-OUTL/NO-FIL,0.9846,3/24/2014,2019-02-19,2.141168144,7.939402195,0.00017150799999999998,0.007817173,2014-03-24 00:00:00,2019-02-19 00:00:00,blue,AST,2014-03-24,2019-02-19,1793 days 00:00:00.000000000,0.436174938424986,1.6173266323054936
