,participant,run_id,glacier_id,run_code,S_km2,start_date_yyyy-mm-dd,end_date_yyyy-mm-dd,dh_m,dh_sigma_m,dV_km3,dV_sigma_km3,start_date,end_date,color,sensor,start_date_str,end_date_str,delta_t,dh_dt,sigma_dh_dt
2661,Dehecq,Dehecq - NO-BIAS,RGI60-14.10086,NO-BIAS,0.426,2000-07-18,2020-07-25,-3.543392426178575,4.184692195482154,-0.001509485173552073,0.001782678875275398,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.1770000114417019,0.20903430311814233
2662,Dehecq,Dehecq - NO-BIAS,RGI60-14.10087,NO-BIAS,0.040999999999999995,2000-07-18,2020-07-25,1.1434682422156832,6.121760003354193,4.688219793084301e-05,0.00025099216013752185,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.05711867826439801,0.3057949728152515
2663,Dehecq,Dehecq - NO-BIAS,RGI60-14.10088,NO-BIAS,0.551,2000-07-18,2020-07-25,2.8213284770167792,3.76128658505431,0.0015545519908362455,0.002072468908364925,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.14093137667264477,0.18788428955020334
2664,Dehecq,Dehecq - NO-BIAS,RGI60-14.10089,NO-BIAS,2.427,2000-07-18,2020-07-25,0.4022428868054205,1.8310286045590531,0.0009762434862767556,0.004443906423264823,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.02009289037276803,0.09146378525918958
2665,Dehecq,Dehecq - NO-BIAS,RGI60-14.10090,NO-BIAS,0.027999999999999997,2000-07-18,2020-07-25,-1.2892366114973883,6.326974580515225,-3.6098625121926864e-05,0.00017715528825442632,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.06440011930380485,0.31604587876547946
2666,Dehecq,Dehecq - NO-BIAS,RGI60-14.10091,NO-BIAS,0.035,2000-07-18,2020-07-25,-2.128694610567886,6.6066802457824245,-7.450431136987601e-05,0.0002312338086023849,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.10633283732356678,0.3300177734917985
2667,Dehecq,Dehecq - NO-BIAS,RGI60-14.10092,NO-BIAS,4.692,2000-07-18,2020-07-25,0.5417491470083498,1.2553092438052624,0.002541886997763177,0.0058899109719342925,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.027061525703610468,0.06270537490424946
2668,Dehecq,Dehecq - NO-BIAS,RGI60-14.10093,NO-BIAS,0.03,2000-07-18,2020-07-25,-23.734404414727546,34.925008111441606,-0.0007120321324418263,0.0010477502433432482,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-1.185584137374075,1.7445786669453016
2669,Dehecq,Dehecq - NO-BIAS,RGI60-14.10094,NO-BIAS,0.071,2000-07-18,2020-07-25,6.7630132722050575,7.624035046852238,0.0004801739423265589,0.0005413064883265089,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.33782694169487104,0.3808368163105552
2670,Dehecq,Dehecq - NO-BIAS,RGI60-14.10095,NO-BIAS,0.040999999999999995,2000-07-18,2020-07-25,5.25840810321812,7.721251409152668,0.00021559473223194288,0.0003165713077752593,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.26266870346012283,0.38569298101654975
2671,Dehecq,Dehecq - NO-BIAS,RGI60-14.10096,NO-BIAS,0.023,2000-07-18,2020-07-25,13.474642270262391,17.821324378560487,0.00030991677221603496,0.00040989046070689125,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.6730871292687827,0.8902131741341928
2672,Dehecq,Dehecq - NO-BIAS,RGI60-14.10097,NO-BIAS,0.036000000000000004,2000-07-18,2020-07-25,3.502760596061969,6.683720654626014,0.0001260993814582309,0.00024061394356653652,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.17497036484021256,0.33386610627764657
2673,Dehecq,Dehecq - NO-BIAS,RGI60-14.10098,NO-BIAS,0.11,2000-07-18,2020-07-25,1.3144204415532874,5.522047605247921,0.0001445862485708616,0.0006074252365772713,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.06565810534427492,0.2758380590559085
2674,Dehecq,Dehecq - NO-BIAS,RGI60-14.10099,NO-BIAS,0.171,2000-07-18,2020-07-25,1.7927024570981898,7.163227015707308,0.00030655212016379046,0.0012249118196859495,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.08954931242548055,0.3578184720305107
2675,Dehecq,Dehecq - NO-BIAS,RGI60-14.10100,NO-BIAS,0.16,2000-07-18,2020-07-25,-1.4923906605432202,5.226958841167434,-0.00023878250568691524,0.0008363134145867895,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.07454809747858468,0.2610977457243443
2676,Dehecq,Dehecq - NO-BIAS,RGI60-14.10101,NO-BIAS,0.22,2000-07-18,2020-07-25,-1.3560547563922312,4.878642449615088,-0.00029833204640629087,0.0010733013389153192,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.06773782819642539,0.24369859884052392
2677,Dehecq,Dehecq - NO-BIAS,RGI60-14.10549,NO-BIAS,0.52,2000-07-18,2020-07-25,1.1162092694042078,3.673419546773808,0.0005804288200901883,0.0019101781643223804,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.05575703441601298,0.18349514352559265
2678,Dehecq,Dehecq - NO-BIAS,RGI60-14.10550,NO-BIAS,0.258,2000-07-18,2020-07-25,0.5600945422892579,4.684410182370322,0.00014450439191062854,0.0012085778270515429,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.027977917337411305,0.23399628270114337
2679,Dehecq,Dehecq - NO-BIAS,RGI60-14.10551,NO-BIAS,0.807,2000-07-18,2020-07-25,-0.2678504025974143,3.028732663029938,-0.00021615527489611333,0.00244418725906516,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.01337969906300678,0.15129165825652144
2680,Dehecq,Dehecq - NO-CO,RGI60-14.05944,NO-CO,0.506,2013-10-10,2019-10-11,38.728452166064976,34.776571304364424,0.019596596796028886,0.0175969450800084,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,6.453269686886511,5.794773115382804
2681,Dehecq,Dehecq - NO-CO,RGI60-14.05963,NO-CO,0.053,2013-10-10,2019-10-11,46.37919248383621,44.3419836076384,0.002458097201643319,0.002350125131204835,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,7.728102214745062,7.388644850679711
2682,Dehecq,Dehecq - NO-CO,RGI60-14.06629,NO-CO,0.036000000000000004,2013-10-10,2019-10-11,10.101427459716797,148.72899617593083,0.0003636513885498047,0.005354243862333509,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,1.6831872169988868,24.78251179436986
2683,Dehecq,Dehecq - NO-CO,RGI60-14.06794,NO-CO,809.1089999999999,2013-10-10,2019-10-11,11.96445504746334,1.2912368932307954,9.680548258998016,1.0447513914450757,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,1.993620988177913,0.21515705987798725
2684,Dehecq,Dehecq - NO-CO,RGI60-14.06796,NO-CO,0.368,2013-10-10,2019-10-11,8.868140610568043,20.558914415981647,0.0032634757446890397,0.007565680505081245,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,1.477686294712581,3.4257041470973073
2685,Dehecq,Dehecq - NO-CO,RGI60-14.06797,NO-CO,0.158,2013-10-10,2019-10-11,28.45893297697368,28.81314592586014,0.0044965114103618425,0.004552477056285902,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,4.742073572007134,4.801095597363329
2686,Dehecq,Dehecq - NO-CO,RGI60-14.06798,NO-CO,0.051,2013-10-10,2019-10-11,29.05706269862288,33.55212506834619,0.0014819101976297668,0.0017111583784856555,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,4.84173911983212,5.590745292524383
2687,Dehecq,Dehecq - NO-CO,RGI60-14.06799,NO-CO,0.055,2013-10-10,2019-10-11,9.151504054214016,42.25584389271936,0.0005033327229817708,0.002324071414099565,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,1.5249027626832432,7.041034207032731
2688,Dehecq,Dehecq - NO-CO,RGI60-14.06800,NO-CO,0.051,2013-10-10,2019-10-11,45.680407072368425,55.31928582663263,0.002329700760690789,0.0028212835771582643,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,7.611664545247522,9.217777896066409
2689,Dehecq,Dehecq - NO-CO,RGI60-14.06801,NO-CO,0.179,2013-10-10,2019-10-11,42.521018176821606,30.26611351101643,0.007611262253651067,0.005417634318471941,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,7.085219839910626,5.0432016240414015
2690,Dehecq,Dehecq - NO-CO,RGI60-14.06802,NO-CO,0.14400000000000002,2013-10-10,2019-10-11,21.891578030873493,28.370978985447163,0.003152387236445782,0.0040854209739043905,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,3.6477640856644813,4.727417917169059
2691,Dehecq,Dehecq - NO-CO,RGI60-14.06803,NO-CO,0.05,2013-10-10,2019-10-11,55.58111683238637,60.311979708066815,0.0027790558416193184,0.0030155989854033405,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,9.261406442987738,10.049703735570896
2692,Dehecq,Dehecq - NO-CO,RGI60-14.06804,NO-CO,0.055,2013-10-10,2019-10-11,48.9613537397541,45.31848122722637,0.002692874455686476,0.00249251646749745,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,8.15836425795857,7.551357330403482
2693,Dehecq,Dehecq - NO-CO,RGI60-14.06805,NO-CO,0.161,2013-10-10,2019-10-11,-1.8529255060859808,73.77690601539331,-0.00029832100647984286,0.011878081868478326,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,-0.30875047495342356,12.293346223595988
2694,Dehecq,Dehecq - NO-CO,RGI60-14.06806,NO-CO,0.078,2013-10-10,2019-10-11,53.12572961566092,44.98828094192133,0.004143806910021552,0.003509085913469863,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,8.852268586733645,7.496336502754
2695,Dehecq,Dehecq - NO-CO,RGI60-14.06807,NO-CO,0.336,2013-10-10,2019-10-11,38.5106348441689,26.06190581404747,0.01293957330764075,0.008756800353519952,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,6.416975080671848,4.342660172710237
2696,Dehecq,Dehecq - NO-CO,RGI60-14.06808,NO-CO,0.025,2013-10-10,2019-10-11,6.51018662886186,104.39047081188755,0.0001627546657215465,0.0026097617702971893,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,1.0847836068393224,17.394443186150514
2697,Dehecq,Dehecq - NO-CO,RGI60-14.06809,NO-CO,0.111,2013-10-10,2019-10-11,5.506171994092988,122.5010826176765,0.0006111850913443216,0.013597620170562092,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,0.9174860040339706,20.41218997541348
2698,Dehecq,Dehecq - NO-CO,RGI60-14.06810,NO-CO,0.124,2013-10-10,2019-10-11,38.01204780910326,32.109978351669476,0.004713493928328804,0.003981637315607015,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,6.333896196293323,5.35044233254894
2699,Dehecq,Dehecq - NO-CO,RGI60-14.06811,NO-CO,0.094,2013-10-10,2019-10-11,25.397390512319713,119.09705914358908,0.0023873547081580525,0.011195123559497372,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,4.2319328853215215,19.844982140600322
2700,Dehecq,Dehecq - NO-CO,RGI60-14.06812,NO-CO,0.053,2013-10-10,2019-10-11,4.0927734375,28.980453612367395,0.0002169169921875,0.0015359640414554722,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,0.6819733111527714,4.828973851239595
2701,Dehecq,Dehecq - NO-CO,RGI60-14.06813,NO-CO,0.048,2013-10-10,2019-10-11,20.60331294221698,133.15522647902085,0.0009889590212264151,0.006391450870993,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,3.4331022135696863,22.187475580046698
2702,Dehecq,Dehecq - NO-CO,RGI60-14.06816,NO-CO,0.06,2013-10-10,2019-10-11,7.007142479739972,140.7558069662181,0.0004204285487843983,0.008445348417973083,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,1.1675906891993726,23.453950043070787
2703,Dehecq,Dehecq - NO-CO,RGI60-14.06817,NO-CO,0.044000000000000004,2013-10-10,2019-10-11,-5.324798583984375,29.1711309685872,-0.0002342911376953125,0.0012835297626178366,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,-0.8872639976278709,4.86074616162248
2704,Dehecq,Dehecq - NO-CO,RGI60-14.06818,NO-CO,0.303,2013-10-10,2019-10-11,1.9751513377729668,30.17741910685246,0.0005984708553452089,0.009143757989376295,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,0.3291168002379453,5.028422595245375
2705,Dehecq,Dehecq - NO-CO,RGI60-14.06819,NO-CO,0.036000000000000004,2013-10-10,2019-10-11,-15.080142211914062,34.830968435363225,-0.0005428851196289062,0.001253914863673076,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,-2.5127837330755525,5.803837235865155
2706,Dehecq,Dehecq - NO-CO,RGI60-14.06820,NO-CO,0.28800000000000003,2013-10-10,2019-10-11,-2.381302922408773,47.293061749862595,-0.0006858152416537266,0.013620401783960423,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,-0.39679329033294,7.880379016486
2707,Dehecq,Dehecq - NO-CO,RGI60-14.06821,NO-CO,0.063,2013-10-10,2019-10-11,30.26298828125,66.7424536024074,0.00190656826171875,0.004204774576951666,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,5.042680871225621,11.121204917098222
2708,Dehecq,Dehecq - NO-CO,RGI60-14.06822,NO-CO,0.055999999999999994,2013-10-10,2019-10-11,6.283144058719758,143.68382276898183,0.0003518560672883065,0.008046294075062979,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,1.0469518099668758,23.94184136239535
2709,Dehecq,Dehecq - NO-CO,RGI60-14.06823,NO-CO,0.049,2013-10-10,2019-10-11,6.898365162037037,145.2968643459407,0.00033801989293981487,0.0071195463529510955,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,1.1494652716396112,24.210620302169175
2710,Dehecq,Dehecq - NO-CO,RGI60-14.06824,NO-CO,0.069,2013-10-10,2019-10-11,5.727495069627638,140.91222336919046,0.0003951971598043071,0.009722943412474143,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,0.9543647692433828,23.48001349707884
2711,Dehecq,Dehecq - NO-CO,RGI60-14.06825,NO-CO,0.242,2013-10-10,2019-10-11,-0.4538546991171004,72.8533134062769,-0.00010983283718633828,0.017630501844319014,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,-0.07562519564439824,12.139449234326019
2712,Dehecq,Dehecq - NO-CO,RGI60-14.06826,NO-CO,0.057,2013-10-10,2019-10-11,45.2940693204365,39.948098958923566,0.002581761951264881,0.0022770416406586442,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,7.547289607340069,6.656497785012241
2713,Dehecq,Dehecq - NO-CO,RGI60-14.06827,NO-CO,0.022000000000000002,2013-10-10,2019-10-11,35.72127632472826,49.72621082445188,0.0007858680791440217,0.0010939766381379411,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,5.95218803722947,8.285811361145552
2714,Dehecq,Dehecq - NO-CO,RGI60-14.06828,NO-CO,0.043,2013-10-10,2019-10-11,-0.19892374674479169,29.33820476717575,-8.55372111002604e-06,0.0012615428049885572,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,-0.03314639530042663,4.888585443070686
2715,Dehecq,Dehecq - NO-CO,RGI60-14.06829,NO-CO,0.034,2013-10-10,2019-10-11,3.6669528358861023,121.7813138894584,0.00012467639642012746,0.0041405646722415855,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,0.6110193993190688,20.292255884180967
2716,Dehecq,Dehecq - NO-CO,RGI60-14.06830,NO-CO,0.031,2013-10-10,2019-10-11,20.668688605813422,151.29649430645125,0.0006407293467802159,0.004690191323499989,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,3.4439956721137555,25.21033054079896
2717,Dehecq,Dehecq - NO-CO,RGI60-14.06831,NO-CO,0.038,2013-10-10,2019-10-11,-8.684531802222843,30.012006288700515,-0.000330012208484468,0.0011404562389706193,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,-1.447091806916922,5.00086008072439
2718,Dehecq,Dehecq - NO-CO,RGI60-14.06832,NO-CO,0.031,2013-10-10,2019-10-11,16.91416123334099,150.8455533617678,0.0005243389982335706,0.004676212154214802,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,2.8183838460208928,25.135190860121206
2719,Dehecq,Dehecq - NO-CO,RGI60-14.06833,NO-CO,0.348,2013-10-10,2019-10-11,1.328082008656009,46.12430104817033,0.00046217253901229113,0.016051256764763273,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,0.22129651170693762,7.6856299990165216
2720,Dehecq,Dehecq - NO-CO,RGI60-14.06834,NO-CO,0.10800000000000001,2013-10-10,2019-10-11,6.829889569963727,131.51267903573222,0.0007376280735560826,0.014203369335859075,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,1.138055276199476,21.913780117610035
2721,Dehecq,Dehecq - NO-CO,RGI60-14.06835,NO-CO,0.087,2013-10-10,2019-10-11,12.447884785760307,28.15073956686173,0.0010829659763611466,0.0024491143423169713,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,2.0741742326637556,4.690719720253762
2722,Dehecq,Dehecq - NO-CO,RGI60-14.06836,NO-CO,0.066,2013-10-10,2019-10-11,6.398614334733519,141.54070762883362,0.0004223085460924122,0.00934168670350302,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,1.0661924661320337,23.584736980580054
2723,Dehecq,Dehecq - NO-CO,RGI60-14.06837,NO-CO,0.142,2013-10-10,2019-10-11,-1.36089662962322,48.49038242605789,-0.0001932473214064972,0.006885634304500219,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,-0.22676436768698954,8.079886943940531
2724,Dehecq,Dehecq - NO-CO,RGI60-14.06838,NO-CO,0.2,2013-10-10,2019-10-11,-9.197652361034294,25.20964324136873,-0.0018395304722068585,0.0050419286482737465,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,-1.5325923927316494,4.200648811090296
2725,Dehecq,Dehecq - NO-CO,RGI60-14.06839,NO-CO,0.032,2013-10-10,2019-10-11,26.81892903645833,44.8066287559619,0.0008582057291666666,0.0014338121201907812,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,4.468801930002922,7.466068044304326
2726,Dehecq,Dehecq - NO-CO,RGI60-14.06840,NO-CO,0.037000000000000005,2013-10-10,2019-10-11,12.542227396150913,130.63922933310207,0.0004640624136575839,0.004833651485324777,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,2.0898944144361864,21.768238373136647
2727,Dehecq,Dehecq - NO-CO,RGI60-14.06841,NO-CO,0.134,2013-10-10,2019-10-11,28.39436197916667,27.827251101215406,0.0038048445052083343,0.003728851647562864,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,4.7313141938369645,4.636817274050605
2728,Dehecq,Dehecq - NO-CO,RGI60-14.06842,NO-CO,0.16699999999999998,2013-10-10,2019-10-11,30.14285639280914,58.63272571467425,0.005033857017599125,0.0097916651943506,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,5.022663456876614,9.769891910257652
2729,Dehecq,Dehecq - NO-CO,RGI60-14.06843,NO-CO,0.087,2013-10-10,2019-10-11,-6.653916191808956,60.328289270189046,-0.0005788907086873793,0.005248561166506447,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,-1.1087330698258309,10.052421375883462
2730,Dehecq,Dehecq - NO-CO,RGI60-14.06844,NO-CO,0.163,2013-10-10,2019-10-11,0.566895880093232,37.54082398539133,9.240402845519681e-05,0.006119154309618786,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,0.09446109498360081,6.255376806872346
2731,Dehecq,Dehecq - NO-CO,RGI60-14.06845,NO-CO,0.07400000000000001,2013-10-10,2019-10-11,10.584753269102515,140.05101104154915,0.0007832717419135861,0.010363774817074636,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,1.7637231439505903,23.33651084987492
2732,Dehecq,Dehecq - NO-CO,RGI60-14.06846,NO-CO,0.043,2013-10-10,2019-10-11,42.819661458333336,46.388833419590426,0.0018412454427083331,0.001994719837042388,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,7.134982366631501,7.729708670851005
2733,Dehecq,Dehecq - NO-CO,RGI60-14.06847,NO-CO,0.049,2013-10-10,2019-10-11,-21.258897569444443,33.14250474640801,-0.0010416859809027775,0.0016239827325739927,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,-3.542341394726087,5.522490811416754
2734,Dehecq,Dehecq - NO-CO,RGI60-14.06848,NO-CO,0.094,2013-10-10,2019-10-11,36.13348388671875,34.049064695332554,0.0033965474853515625,0.00320061208136126,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,6.020873626653295,5.673549671519259
2735,Dehecq,Dehecq - NO-CO,RGI60-14.06849,NO-CO,0.139,2013-10-10,2019-10-11,37.29801643668832,31.06762011649387,0.005184424284699676,0.004318399196192648,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,6.2149181129107705,5.176755587385669
2736,Dehecq,Dehecq - NO-CO,RGI60-14.06850,NO-CO,0.17600000000000002,2013-10-10,2019-10-11,12.043429345199742,112.50435392367766,0.0021196435647551546,0.019800766290567262,2013-10-10 00:00:00.000000000,2019-10-11 00:00:00.000000000,tab:green,AST,2013-10-10,2019-10-11,2192 days 00:00:00.000000000,2.006780368765605,18.746448572364628
