,run_id,glacier_id,start_date_str,end_date_str
203,Bolch - CLT4,RGI60-17.15860,2000-02-11,2014-03-24
204,Bolch - CLT4,RGI60-17.15861,2000-02-11,2014-03-24
205,Bolch - CLT4,RGI60-17.15862,2000-02-11,2014-03-24
206,Bolch - CLT4,RGI60-17.15863,2000-02-11,2014-03-24
207,Bolch - CLT4,RGI60-17.15864,2000-02-11,2014-03-24
208,Bolch - CLT4,RGI60-17.15865,2000-02-11,2014-03-24
209,Bolch - CLT4,RGI60-17.15866,2000-02-11,2014-03-24
210,Bolch - CLT4,RGI60-17.15867,2000-02-11,2014-03-24
211,Bolch - CLT4,RGI60-17.15868,2000-02-11,2014-03-24
212,Bolch - CLT4,RGI60-17.15869,2000-02-11,2014-03-24
213,Bolch - CLT4,RGI60-17.15870,2000-02-11,2014-03-24
214,Bolch - CLT4,RGI60-17.15871,2000-02-11,2014-03-24
215,Bolch - CLT4,RGI60-17.15872,2000-02-11,2014-03-24
216,Bolch - CLT4,RGI60-17.15873,2000-02-11,2014-03-24
217,Bolch - CLT4,RGI60-17.15874,2000-02-11,2014-03-24
218,Bolch - CLT4,RGI60-17.15875,2000-02-11,2014-03-24
219,Bolch - CLT4,RGI60-17.15876,2000-02-11,2014-03-24
220,Bolch - CLT4,RGI60-17.15877,2000-02-11,2014-03-24
221,Bolch - CLT4,RGI60-17.15886,2000-02-11,2014-03-24
222,Bolch - CLT4,RGI60-17.15887,2000-02-11,2014-03-24
223,Bolch - CLT4,RGI60-17.15888,2000-02-11,2014-03-24
224,Bolch - CLT4,RGI60-17.15889,2000-02-11,2014-03-24
225,Bolch - CLT4,RGI60-17.15890,2000-02-11,2014-03-24
226,Bolch - CLT4,RGI60-17.15891,2000-02-11,2014-03-24
227,Bolch - CLT4,RGI60-17.15892,2000-02-11,2014-03-24
228,Bolch - CLT4,RGI60-17.15893,2000-02-11,2014-03-24
229,Bolch - CLT4,RGI60-17.15894,2000-02-11,2014-03-24
230,Bolch - CLT4,RGI60-17.15895,2000-02-11,2014-03-24
231,Bolch - CLT4,RGI60-17.15896,2000-02-11,2014-03-24
232,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15831,2014-03-24,2019-02-19
233,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15832,2014-03-24,2019-02-19
234,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15833,2014-03-24,2019-02-19
235,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15834,2014-03-24,2019-02-19
236,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15835,2014-03-24,2019-02-19
237,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15836,2014-03-24,2019-02-19
238,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15837,2014-03-24,2019-02-19
239,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15838,2014-03-24,2019-02-19
240,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15839,2014-03-24,2019-02-19
241,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15840,2014-03-24,2019-02-19
242,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15841,2014-03-24,2019-02-19
243,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15842,2014-03-24,2019-02-19
244,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15843,2014-03-24,2019-02-19
245,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15844,2014-03-24,2019-02-19
246,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15845,2014-03-24,2019-02-19
247,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15846,2014-03-24,2019-02-19
248,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15847,2014-03-24,2019-02-19
249,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15848,2014-03-24,2019-02-19
250,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15849,2014-03-24,2019-02-19
251,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15850,2014-03-24,2019-02-19
252,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15851,2014-03-24,2019-02-19
253,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15852,2014-03-24,2019-02-19
